Sqrt(A) (m),Rn,t (cm),Dmax (mm)
5,0.12,6,1.163
6,0.12,6,1.891
7,0.12,6,2.86
8,0.12,6,4.106
9,0.12,6,5.669
10,0.12,6,7.586
11,0.12,6,9.898
12,0.12,6,12.642
13,0.12,6,15.855
14,0.12,6,19.572
15,0.12,6,23.828
16,0.12,6,28.652
17,0.12,6,34.077
18,0.12,6,40.128
2,0.13,6,0.094
3,0.13,6,0.271
4,0.13,6,0.58
5,0.13,6,1.048
6,0.13,6,1.706
7,0.13,6,2.584
8,0.13,6,3.718
9,0.13,6,5.144
10,0.13,6,6.897
11,0.13,6,9.012
12,0.13,6,11.526
13,0.13,6,14.469
14,0.13,6,17.873
15,0.13,6,21.767
16,0.13,6,26.179
17,0.13,6,31.133
18,0.13,6,36.653
2,0.14,6,0.085
3,0.14,6,0.246
4,0.14,6,0.527
5,0.14,6,0.952
6,0.14,6,1.552
7,0.14,6,2.356
8,0.14,6,3.396
9,0.14,6,4.708
10,0.14,6,6.322
11,0.14,6,8.273
12,0.14,6,10.591
13,0.14,6,13.304
14,0.14,6,16.44
15,0.14,6,20.024
16,0.14,6,24.08
17,0.14,6,28.63
18,0.14,6,33.694
2,0.15,6,0.078
3,0.15,6,0.225
4,0.15,6,0.482
5,0.15,6,0.872
6,0.15,6,1.423
7,0.15,6,2.164
8,0.15,6,3.126
9,0.15,6,4.34
10,0.15,6,5.837
11,0.15,6,7.646
12,0.15,6,9.795
13,0.15,6,12.309
14,0.15,6,15.213
15,0.15,6,18.528
16,0.15,6,22.275
17,0.15,6,26.473
18,0.15,6,31.142
2,0.16,6,0.071
3,0.16,6,0.207
4,0.16,6,0.443
5,0.16,6,0.803
6,0.16,6,1.313
7,0.16,6,2.001
8,0.16,6,2.895
9,0.16,6,4.026
10,0.16,6,5.422
11,0.16,6,7.108
12,0.16,6,9.109
13,0.16,6,11.45
14,0.16,6,14.149
15,0.16,6,17.228
16,0.16,6,20.704
17,0.16,6,24.595
18,0.16,6,28.918
3,0.17,6,0.192
4,0.17,6,0.41
5,0.17,6,0.744
6,0.17,6,1.219
7,0.17,6,1.861
8,0.17,6,2.697
9,0.17,6,3.756
10,0.17,6,5.062
11,0.17,6,6.64
12,0.17,6,8.512
13,0.17,6,10.698
14,0.17,6,13.217
15,0.17,6,16.088
16,0.17,6,19.325
17,0.17,6,22.945
18,0.17,6,26.963
2,0.18,6,0.061
3,0.18,6,0.178
4,0.18,6,0.382
5,0.18,6,0.693
6,0.18,6,1.137
7,0.18,6,1.739
8,0.18,6,2.525
9,0.18,6,3.519
10,0.18,6,4.747
11,0.18,6,6.229
12,0.18,6,7.985
13,0.18,6,10.035
14,0.18,6,12.394
15,0.18,6,15.079
16,0.18,6,18.104
17,0.18,6,21.484
18,0.18,6,25.233
2,0.19,6,0.057
3,0.19,6,0.167
4,0.19,6,0.357
5,0.19,6,0.649
6,0.19,6,1.066
7,0.19,6,1.633
8,0.19,6,2.373
9,0.19,6,3.312
10,0.19,6,4.469
11,0.19,6,5.865
12,0.19,6,7.518
13,0.19,6,9.445
14,0.19,6,11.661
15,0.19,6,14.18
16,0.19,6,17.016
17,0.19,6,20.183
18,0.19,6,23.692
2,0.2,6,0.054
3,0.2,6,0.156
4,0.2,6,0.335
5,0.2,6,0.609
6,0.2,6,1.003
7,0.2,6,1.539
8,0.2,6,2.24
9,0.2,6,3.127
10,0.2,6,4.221
11,0.2,6,5.54
12,0.2,6,7.1
13,0.2,6,8.917
14,0.2,6,11.004
15,0.2,6,13.375
16,0.2,6,16.041
17,0.2,6,19.017
18,0.2,6,22.312
2,0.21,6,0.051
3,0.21,6,0.147
4,0.21,6,0.315
5,0.21,6,0.575
6,0.21,6,0.947
7,0.21,6,1.456
8,0.21,6,2.12
9,0.21,6,2.962
10,0.21,6,3.999
11,0.21,6,5.249
12,0.21,6,6.725
13,0.21,6,8.442
14,0.21,6,10.412
15,0.21,6,12.649
16,0.21,6,15.163
17,0.21,6,17.967
18,0.21,6,21.071
2,0.22,6,0.048
3,0.22,6,0.139
4,0.22,6,0.298
5,0.22,6,0.544
6,0.22,6,0.898
7,0.22,6,1.381
8,0.22,6,2.014
9,0.22,6,2.814
10,0.22,6,3.8
11,0.22,6,4.985
12,0.22,6,6.385
13,0.22,6,8.012
14,0.22,6,9.877
15,0.22,6,11.993
16,0.22,6,14.369
17,0.22,6,17.018
18,0.22,6,19.949
2,0.23,6,0.045
3,0.23,6,0.131
4,0.23,6,0.282
5,0.23,6,0.516
6,0.23,6,0.854
7,0.23,6,1.314
8,0.23,6,1.917
9,0.23,6,2.68
10,0.23,6,3.618
11,0.23,6,4.746
12,0.23,6,6.076
13,0.23,6,7.621
14,0.23,6,9.39
15,0.23,6,11.396
16,0.23,6,13.648
17,0.23,6,16.157
18,0.23,6,18.932
2,0.24,6,0.043
3,0.24,6,0.125
4,0.24,6,0.268
5,0.24,6,0.491
6,0.24,6,0.814
7,0.24,6,1.254
8,0.24,6,1.83
9,0.24,6,2.558
10,0.24,6,3.454
11,0.24,6,4.528
12,0.24,6,5.795
13,0.24,6,7.264
14,0.24,6,8.947
15,0.24,6,10.852
16,0.24,6,12.991
17,0.24,6,15.373
18,0.24,6,18.007
2,0.25,6,0.041
3,0.25,6,0.119
4,0.25,6,0.256
5,0.25,6,0.469
6,0.25,6,0.777
7,0.25,6,1.199
8,0.25,6,1.751
9,0.25,6,2.447
10,0.25,6,3.303
11,0.25,6,4.329
12,0.25,6,5.537
13,0.25,6,6.938
14,0.25,6,8.541
15,0.25,6,10.355
16,0.25,6,12.391
17,0.25,6,14.656
18,0.25,6,17.162
2,0.26,6,0.039
3,0.26,6,0.113
4,0.26,6,0.244
5,0.26,6,0.449
6,0.26,6,0.744
7,0.26,6,1.149
8,0.26,6,1.678
9,0.26,6,2.346
10,0.26,6,3.165
11,0.26,6,4.146
12,0.26,6,5.301
13,0.26,6,6.638
14,0.26,6,8.168
15,0.26,6,9.899
16,0.26,6,11.84
17,0.26,6,14
18,0.26,6,16.388
2,0.27,6,0.038
3,0.27,6,0.109
4,0.27,6,0.234
5,0.27,6,0.43
6,0.27,6,0.714
7,0.27,6,1.103
8,0.27,6,1.611
9,0.27,6,2.252
10,0.27,6,3.037
11,0.27,6,3.978
12,0.27,6,5.083
13,0.27,6,6.363
14,0.27,6,7.825
15,0.27,6,9.479
16,0.27,6,11.334
17,0.27,6,13.398
18,0.27,6,15.679
2,0.28,6,0.036
3,0.28,6,0.104
4,0.28,6,0.225
5,0.28,6,0.413
6,0.28,6,0.687
7,0.28,6,1.061
8,0.28,6,1.55
9,0.28,6,2.166
10,0.28,6,2.92
11,0.28,6,3.822
12,0.28,6,4.882
13,0.28,6,6.108
14,0.28,6,7.509
15,0.28,6,9.093
16,0.28,6,10.868
17,0.28,6,12.843
18,0.28,6,15.025
2,0.29,6,0.035
3,0.29,6,0.1
4,0.29,6,0.216
5,0.29,6,0.398
6,0.29,6,0.662
7,0.29,6,1.022
8,0.29,6,1.493
9,0.29,6,2.086
10,0.29,6,2.811
11,0.29,6,3.678
12,0.29,6,4.696
13,0.29,6,5.873
14,0.29,6,7.216
15,0.29,6,8.735
16,0.29,6,10.437
17,0.29,6,12.33
18,0.29,6,14.423
2,0.3,6,0.033
3,0.3,6,0.096
4,0.3,6,0.208
5,0.3,6,0.384
6,0.3,6,0.638
7,0.3,6,0.987
8,0.3,6,1.441
9,0.3,6,2.012
10,0.3,6,2.711
11,0.3,6,3.545
12,0.3,6,4.523
13,0.3,6,5.654
14,0.3,6,6.945
15,0.3,6,8.404
16,0.3,6,10.039
17,0.3,6,11.857
18,0.3,6,13.866
2,0.31,6,0.032
3,0.31,6,0.093
4,0.31,6,0.201
5,0.31,6,0.37
6,0.31,6,0.617
7,0.31,6,0.953
8,0.31,6,1.392
9,0.31,6,1.944
10,0.31,6,2.617
11,0.31,6,3.421
12,0.31,6,4.363
13,0.31,6,5.452
14,0.31,6,6.694
15,0.31,6,8.097
16,0.31,6,9.669
17,0.31,6,11.418
18,0.31,6,13.35
2,0.32,6,0.031
3,0.32,6,0.09
4,0.32,6,0.194
5,0.32,6,0.358
6,0.32,6,0.597
7,0.32,6,0.923
8,0.32,6,1.347
9,0.32,6,1.88
10,0.32,6,2.53
11,0.32,6,3.305
12,0.32,6,4.214
13,0.32,6,5.263
14,0.32,6,6.46
15,0.32,6,7.812
16,0.32,6,9.326
17,0.32,6,11.01
18,0.32,6,12.871
2,0.33,6,0.03
3,0.33,6,0.087
4,0.33,6,0.188
5,0.33,6,0.347
6,0.33,6,0.578
7,0.33,6,0.894
8,0.33,6,1.305
9,0.33,6,1.82
10,0.33,6,2.448
11,0.33,6,3.197
12,0.33,6,4.075
13,0.33,6,5.087
14,0.33,6,6.242
15,0.33,6,7.546
16,0.33,6,9.007
17,0.33,6,10.631
18,0.33,6,12.425
2,0.34,6,0.029
3,0.34,6,0.084
4,0.34,6,0.182
5,0.34,6,0.337
6,0.34,6,0.561
7,0.34,6,0.867
8,0.34,6,1.265
9,0.34,6,1.764
10,0.34,6,2.372
11,0.34,6,3.097
12,0.34,6,3.945
13,0.34,6,4.923
14,0.34,6,6.039
15,0.34,6,7.299
16,0.34,6,8.709
17,0.34,6,10.278
18,0.34,6,12.011
2,0.35,6,0.028
3,0.35,6,0.082
4,0.35,6,0.177
5,0.35,6,0.327
6,0.35,6,0.545
7,0.35,6,0.842
8,0.35,6,1.228
9,0.35,6,1.712
10,0.35,6,2.301
11,0.35,6,3.002
12,0.35,6,3.823
13,0.35,6,4.77
14,0.35,6,5.849
15,0.35,6,7.067
16,0.35,6,8.431
17,0.35,6,9.948
18,0.35,6,11.624
2,0.36,6,0.027
3,0.36,6,0.079
4,0.36,6,0.172
5,0.36,6,0.318
6,0.36,6,0.53
7,0.36,6,0.819
8,0.36,6,1.194
9,0.36,6,1.663
10,0.36,6,2.234
11,0.36,6,2.914
12,0.36,6,3.709
13,0.36,6,4.626
14,0.36,6,5.671
15,0.36,6,6.851
16,0.36,6,8.172
17,0.36,6,9.64
18,0.36,6,11.262
2,0.37,6,0.027
3,0.37,6,0.077
4,0.37,6,0.167
5,0.37,6,0.31
6,0.37,6,0.516
7,0.37,6,0.797
8,0.37,6,1.162
9,0.37,6,1.618
10,0.37,6,2.172
11,0.37,6,2.831
12,0.37,6,3.603
13,0.37,6,4.492
14,0.37,6,5.505
15,0.37,6,6.648
16,0.37,6,7.929
17,0.37,6,9.352
18,0.37,6,10.924
2,0.38,6,0.026
3,0.38,6,0.075
4,0.38,6,0.163
5,0.38,6,0.302
6,0.38,6,0.503
7,0.38,6,0.777
8,0.38,6,1.131
9,0.38,6,1.574
10,0.38,6,2.113
11,0.38,6,2.754
12,0.38,6,3.502
13,0.38,6,4.365
14,0.38,6,5.349
15,0.38,6,6.458
16,0.38,6,7.701
17,0.38,6,9.081
18,0.38,6,10.607
2,0.39,6,0.025
3,0.39,6,0.073
4,0.39,6,0.159
5,0.39,6,0.295
6,0.39,6,0.491
7,0.39,6,0.757
8,0.39,6,1.103
9,0.39,6,1.534
10,0.39,6,2.058
11,0.39,6,2.681
12,0.39,6,3.408
13,0.39,6,4.247
14,0.39,6,5.202
15,0.39,6,6.28
16,0.39,6,7.487
17,0.39,6,8.828
18,0.39,6,10.309
2,0.4,6,0.025
3,0.4,6,0.072
4,0.4,6,0.155
5,0.4,6,0.288
6,0.4,6,0.479
7,0.4,6,0.739
8,0.4,6,1.076
9,0.4,6,1.496
10,0.4,6,2.006
11,0.4,6,2.612
12,0.4,6,3.32
13,0.4,6,4.135
14,0.4,6,5.064
15,0.4,6,6.112
16,0.4,6,7.286
17,0.4,6,8.59
18,0.4,6,10.03
2,0.1,6.5,0.126
3,0.1,6.5,0.366
4,0.1,6.5,0.779
5,0.1,6.5,1.404
6,0.1,6.5,2.276
7,0.1,6.5,3.429
8,0.1,6.5,4.899
9,0.1,6.5,6.725
10,0.1,6.5,8.946
11,0.1,6.5,11.604
12,0.1,6.5,14.743
13,0.1,6.5,18.406
14,0.1,6.5,22.637
15,0.1,6.5,27.477
16,0.1,6.5,32.968
17,0.1,6.5,39.151
18,0.1,6.5,46.063
2,0.11,6.5,0.111
3,0.11,6.5,0.322
4,0.11,6.5,0.686
5,0.11,6.5,1.238
6,0.11,6.5,2.008
7,0.11,6.5,3.028
8,0.11,6.5,4.332
9,0.11,6.5,5.957
10,0.11,6.5,7.94
11,0.11,6.5,10.32
12,0.11,6.5,13.136
13,0.11,6.5,16.429
14,0.11,6.5,20.236
15,0.11,6.5,24.594
16,0.11,6.5,29.54
17,0.11,6.5,35.108
18,0.11,6.5,41.331
2,0.12,6.5,0.099
3,0.12,6.5,0.287
4,0.12,6.5,0.612
5,0.12,6.5,1.104
6,0.12,6.5,1.792
7,0.12,6.5,2.706
8,0.12,6.5,3.878
9,0.12,6.5,5.342
10,0.12,6.5,7.134
11,0.12,6.5,9.29
12,0.12,6.5,11.845
13,0.12,6.5,14.836
14,0.12,6.5,18.297
15,0.12,6.5,22.259
16,0.12,6.5,26.754
17,0.12,6.5,31.811
18,0.12,6.5,37.459
2,0.13,6.5,0.089
3,0.13,6.5,0.258
4,0.13,6.5,0.551
5,0.13,6.5,0.995
6,0.13,6.5,1.616
7,0.13,6.5,2.443
8,0.13,6.5,3.507
9,0.13,6.5,4.84
10,0.13,6.5,6.476
11,0.13,6.5,8.447
12,0.13,6.5,10.787
13,0.13,6.5,13.527
14,0.13,6.5,16.696
15,0.13,6.5,20.325
16,0.13,6.5,24.439
17,0.13,6.5,29.064
18,0.13,6.5,34.224
2,0.14,6.5,0.081
3,0.14,6.5,0.234
4,0.14,6.5,0.5
5,0.14,6.5,0.903
6,0.14,6.5,1.469
7,0.14,6.5,2.225
8,0.14,6.5,3.199
9,0.14,6.5,4.424
10,0.14,6.5,5.929
11,0.14,6.5,7.746
12,0.14,6.5,9.903
13,0.14,6.5,12.429
14,0.14,6.5,15.351
15,0.14,6.5,18.694
16,0.14,6.5,22.482
17,0.14,6.5,26.735
18,0.14,6.5,31.476
2,0.15,6.5,0.074
3,0.15,6.5,0.214
4,0.15,6.5,0.457
5,0.15,6.5,0.827
6,0.15,6.5,1.346
7,0.15,6.5,2.041
8,0.15,6.5,2.941
9,0.15,6.5,4.074
10,0.15,6.5,5.468
11,0.15,6.5,7.153
12,0.15,6.5,9.153
13,0.15,6.5,11.496
14,0.15,6.5,14.204
15,0.15,6.5,17.299
16,0.15,6.5,20.802
17,0.15,6.5,24.733
18,0.15,6.5,29.11
2,0.16,6.5,0.068
3,0.16,6.5,0.197
4,0.16,6.5,0.421
5,0.16,6.5,0.761
6,0.16,6.5,1.241
7,0.16,6.5,1.885
8,0.16,6.5,2.721
9,0.16,6.5,3.776
10,0.16,6.5,5.075
11,0.16,6.5,6.645
12,0.16,6.5,8.509
13,0.16,6.5,10.691
14,0.16,6.5,13.211
15,0.16,6.5,16.09
16,0.16,6.5,19.344
17,0.16,6.5,22.993
18,0.16,6.5,27.05
2,0.17,6.5,0.063
3,0.17,6.5,0.182
4,0.17,6.5,0.389
5,0.17,6.5,0.705
6,0.17,6.5,1.151
7,0.17,6.5,1.752
8,0.17,6.5,2.532
9,0.17,6.5,3.518
10,0.17,6.5,4.735
11,0.17,6.5,6.204
12,0.17,6.5,7.949
13,0.17,6.5,9.989
14,0.17,6.5,12.344
15,0.17,6.5,15.031
16,0.17,6.5,18.066
17,0.17,6.5,21.464
18,0.17,6.5,25.24
2,0.18,6.5,0.058
3,0.18,6.5,0.169
4,0.18,6.5,0.362
5,0.18,6.5,0.656
6,0.18,6.5,1.073
7,0.18,6.5,1.636
8,0.18,6.5,2.368
9,0.18,6.5,3.295
10,0.18,6.5,4.438
11,0.18,6.5,5.818
12,0.18,6.5,7.457
13,0.18,6.5,9.372
14,0.18,6.5,11.579
15,0.18,6.5,14.095
16,0.18,6.5,16.934
17,0.18,6.5,20.111
18,0.18,6.5,23.638
2,0.19,6.5,0.055
3,0.19,6.5,0.158
4,0.19,6.5,0.338
5,0.19,6.5,0.614
6,0.19,6.5,1.005
7,0.19,6.5,1.534
8,0.19,6.5,2.225
9,0.19,6.5,3.098
10,0.19,6.5,4.176
11,0.19,6.5,5.478
12,0.19,6.5,7.021
13,0.19,6.5,8.823
14,0.19,6.5,10.899
15,0.19,6.5,13.262
16,0.19,6.5,15.927
17,0.19,6.5,18.906
18,0.19,6.5,22.211
2,0.2,6.5,0.051
3,0.2,6.5,0.148
4,0.2,6.5,0.317
5,0.2,6.5,0.576
6,0.2,6.5,0.945
7,0.2,6.5,1.445
8,0.2,6.5,2.098
9,0.2,6.5,2.924
10,0.2,6.5,3.944
11,0.2,6.5,5.175
12,0.2,6.5,6.632
13,0.2,6.5,8.333
14,0.2,6.5,10.29
15,0.2,6.5,12.516
16,0.2,6.5,15.024
17,0.2,6.5,17.825
18,0.2,6.5,20.931
2,0.21,6.5,0.048
3,0.21,6.5,0.14
4,0.21,6.5,0.299
5,0.21,6.5,0.543
6,0.21,6.5,0.892
7,0.21,6.5,1.366
8,0.21,6.5,1.985
9,0.21,6.5,2.769
10,0.21,6.5,3.736
11,0.21,6.5,4.903
12,0.21,6.5,6.283
13,0.21,6.5,7.892
14,0.21,6.5,9.742
15,0.21,6.5,11.844
16,0.21,6.5,14.211
17,0.21,6.5,16.852
18,0.21,6.5,19.78
2,0.22,6.5,0.046
3,0.22,6.5,0.132
4,0.22,6.5,0.282
5,0.22,6.5,0.514
6,0.22,6.5,0.845
7,0.22,6.5,1.295
8,0.22,6.5,1.884
9,0.22,6.5,2.63
10,0.22,6.5,3.55
11,0.22,6.5,4.658
12,0.22,6.5,5.968
13,0.22,6.5,7.493
14,0.22,6.5,9.246
15,0.22,6.5,11.236
16,0.22,6.5,13.475
17,0.22,6.5,15.972
18,0.22,6.5,18.738
2,0.23,6.5,0.043
3,0.23,6.5,0.125
4,0.23,6.5,0.267
5,0.23,6.5,0.487
6,0.23,6.5,0.802
7,0.23,6.5,1.232
8,0.23,6.5,1.794
9,0.23,6.5,2.505
10,0.23,6.5,3.381
11,0.23,6.5,4.435
12,0.23,6.5,5.682
13,0.23,6.5,7.131
14,0.23,6.5,8.795
15,0.23,6.5,10.684
16,0.23,6.5,12.806
17,0.23,6.5,15.173
18,0.23,6.5,17.793
2,0.24,6.5,0.041
3,0.24,6.5,0.119
4,0.24,6.5,0.254
5,0.24,6.5,0.463
6,0.24,6.5,0.764
7,0.24,6.5,1.175
8,0.24,6.5,1.712
9,0.24,6.5,2.391
10,0.24,6.5,3.227
11,0.24,6.5,4.233
12,0.24,6.5,5.421
13,0.24,6.5,6.801
14,0.24,6.5,8.384
15,0.24,6.5,10.179
16,0.24,6.5,12.197
17,0.24,6.5,14.444
18,0.24,6.5,16.932
2,0.25,6.5,0.039
3,0.25,6.5,0.113
4,0.25,6.5,0.242
5,0.25,6.5,0.442
6,0.25,6.5,0.73
7,0.25,6.5,1.123
8,0.25,6.5,1.637
9,0.25,6.5,2.287
10,0.25,6.5,3.087
11,0.25,6.5,4.048
12,0.25,6.5,5.182
13,0.25,6.5,6.499
14,0.25,6.5,8.008
15,0.25,6.5,9.718
16,0.25,6.5,11.639
17,0.25,6.5,13.778
18,0.25,6.5,16.145
2,0.26,6.5,0.037
3,0.26,6.5,0.108
4,0.26,6.5,0.231
5,0.26,6.5,0.423
6,0.26,6.5,0.699
7,0.26,6.5,1.076
8,0.26,6.5,1.569
9,0.26,6.5,2.192
10,0.26,6.5,2.958
11,0.26,6.5,3.878
12,0.26,6.5,4.963
13,0.26,6.5,6.221
14,0.26,6.5,7.662
15,0.26,6.5,9.295
16,0.26,6.5,11.127
17,0.26,6.5,13.168
18,0.26,6.5,15.425
2,0.27,6.5,0.036
3,0.27,6.5,0.103
4,0.27,6.5,0.221
5,0.27,6.5,0.405
6,0.27,6.5,0.67
7,0.27,6.5,1.033
8,0.27,6.5,1.506
9,0.27,6.5,2.105
10,0.27,6.5,2.84
11,0.27,6.5,3.722
12,0.27,6.5,4.761
13,0.27,6.5,5.966
14,0.27,6.5,7.344
15,0.27,6.5,8.905
16,0.27,6.5,10.657
17,0.27,6.5,12.606
18,0.27,6.5,14.762
2,0.28,6.5,0.034
3,0.28,6.5,0.099
4,0.28,6.5,0.212
5,0.28,6.5,0.389
6,0.28,6.5,0.644
7,0.28,6.5,0.993
8,0.28,6.5,1.449
9,0.28,6.5,2.025
10,0.28,6.5,2.731
11,0.28,6.5,3.578
12,0.28,6.5,4.575
13,0.28,6.5,5.73
14,0.28,6.5,7.051
15,0.28,6.5,8.546
16,0.28,6.5,10.223
17,0.28,6.5,12.089
18,0.28,6.5,14.152
2,0.29,6.5,0.033
3,0.29,6.5,0.095
4,0.29,6.5,0.204
5,0.29,6.5,0.374
6,0.29,6.5,0.62
7,0.29,6.5,0.957
8,0.29,6.5,1.396
9,0.29,6.5,1.951
10,0.29,6.5,2.63
11,0.29,6.5,3.445
12,0.29,6.5,4.402
13,0.29,6.5,5.511
14,0.29,6.5,6.779
15,0.29,6.5,8.213
16,0.29,6.5,9.822
17,0.29,6.5,11.611
18,0.29,6.5,13.589
2,0.3,6.5,0.032
3,0.3,6.5,0.091
4,0.3,6.5,0.197
5,0.3,6.5,0.361
6,0.3,6.5,0.599
7,0.3,6.5,0.923
8,0.3,6.5,1.347
9,0.3,6.5,1.882
10,0.3,6.5,2.537
11,0.3,6.5,3.321
12,0.3,6.5,4.242
13,0.3,6.5,5.309
14,0.3,6.5,6.527
15,0.3,6.5,7.905
16,0.3,6.5,9.45
17,0.3,6.5,11.169
18,0.3,6.5,13.069
2,0.31,6.5,0.031
3,0.31,6.5,0.088
4,0.31,6.5,0.19
5,0.31,6.5,0.348
6,0.31,6.5,0.578
7,0.31,6.5,0.892
8,0.31,6.5,1.302
9,0.31,6.5,1.818
10,0.31,6.5,2.45
11,0.31,6.5,3.206
12,0.31,6.5,4.094
13,0.31,6.5,5.121
14,0.31,6.5,6.293
15,0.31,6.5,7.62
16,0.31,6.5,9.106
17,0.31,6.5,10.759
18,0.31,6.5,12.586
2,0.32,6.5,0.03
3,0.32,6.5,0.085
4,0.32,6.5,0.183
5,0.32,6.5,0.337
6,0.32,6.5,0.56
7,0.32,6.5,0.863
8,0.32,6.5,1.26
9,0.32,6.5,1.759
10,0.32,6.5,2.369
11,0.32,6.5,3.099
12,0.32,6.5,3.955
13,0.32,6.5,4.945
14,0.32,6.5,6.076
15,0.32,6.5,7.354
16,0.32,6.5,8.785
17,0.32,6.5,10.378
18,0.32,6.5,12.137
2,0.33,6.5,0.029
3,0.33,6.5,0.082
4,0.33,6.5,0.177
5,0.33,6.5,0.326
6,0.33,6.5,0.542
7,0.33,6.5,0.837
8,0.33,6.5,1.221
9,0.33,6.5,1.704
10,0.33,6.5,2.294
11,0.33,6.5,2.999
12,0.33,6.5,3.826
13,0.33,6.5,4.782
14,0.33,6.5,5.873
15,0.33,6.5,7.106
16,0.33,6.5,8.487
17,0.33,6.5,10.023
18,0.33,6.5,11.72
2,0.34,6.5,0.028
3,0.34,6.5,0.08
4,0.34,6.5,0.172
5,0.34,6.5,0.317
6,0.34,6.5,0.526
7,0.34,6.5,0.812
8,0.34,6.5,1.184
9,0.34,6.5,1.652
10,0.34,6.5,2.224
11,0.34,6.5,2.906
12,0.34,6.5,3.706
13,0.34,6.5,4.629
14,0.34,6.5,5.684
15,0.34,6.5,6.875
16,0.34,6.5,8.209
17,0.34,6.5,9.693
18,0.34,6.5,11.332
2,0.35,6.5,0.027
3,0.35,6.5,0.078
4,0.35,6.5,0.167
5,0.35,6.5,0.307
6,0.35,6.5,0.511
7,0.35,6.5,0.789
8,0.35,6.5,1.15
9,0.35,6.5,1.604
10,0.35,6.5,2.158
11,0.35,6.5,2.818
12,0.35,6.5,3.593
13,0.35,6.5,4.487
14,0.35,6.5,5.507
15,0.35,6.5,6.659
16,0.35,6.5,7.949
17,0.35,6.5,9.384
18,0.35,6.5,10.969
2,0.36,6.5,0.026
3,0.36,6.5,0.075
4,0.36,6.5,0.162
5,0.36,6.5,0.299
6,0.36,6.5,0.497
7,0.36,6.5,0.767
8,0.36,6.5,1.118
9,0.36,6.5,1.559
10,0.36,6.5,2.096
11,0.36,6.5,2.737
12,0.36,6.5,3.487
13,0.36,6.5,4.353
14,0.36,6.5,5.341
15,0.36,6.5,6.457
16,0.36,6.5,7.706
17,0.36,6.5,9.095
18,0.36,6.5,10.63
2,0.37,6.5,0.026
3,0.37,6.5,0.073
4,0.37,6.5,0.158
5,0.37,6.5,0.291
6,0.37,6.5,0.484
7,0.37,6.5,0.746
8,0.37,6.5,1.088
9,0.37,6.5,1.516
10,0.37,6.5,2.038
11,0.37,6.5,2.66
12,0.37,6.5,3.388
13,0.37,6.5,4.228
14,0.37,6.5,5.186
15,0.37,6.5,6.268
16,0.37,6.5,7.479
17,0.37,6.5,8.825
18,0.37,6.5,10.312
2,0.38,6.5,0.025
3,0.38,6.5,0.071
4,0.38,6.5,0.154
5,0.38,6.5,0.284
6,0.38,6.5,0.472
7,0.38,6.5,0.727
8,0.38,6.5,1.06
9,0.38,6.5,1.476
10,0.38,6.5,1.983
11,0.38,6.5,2.588
12,0.38,6.5,3.295
13,0.38,6.5,4.11
14,0.38,6.5,5.04
15,0.38,6.5,6.09
16,0.38,6.5,7.265
17,0.38,6.5,8.572
18,0.38,6.5,10.015
2,0.39,6.5,0.024
3,0.39,6.5,0.07
4,0.39,6.5,0.15
5,0.39,6.5,0.277
6,0.39,6.5,0.46
7,0.39,6.5,0.709
8,0.39,6.5,1.033
9,0.39,6.5,1.439
10,0.39,6.5,1.932
11,0.39,6.5,2.52
12,0.39,6.5,3.207
13,0.39,6.5,4
14,0.39,6.5,4.904
15,0.39,6.5,5.923
16,0.39,6.5,7.065
17,0.39,6.5,8.334
18,0.39,6.5,9.736
2,0.4,6.5,0.024
3,0.4,6.5,0.068
4,0.4,6.5,0.147
5,0.4,6.5,0.27
6,0.4,6.5,0.449
7,0.4,6.5,0.693
8,0.4,6.5,1.008
9,0.4,6.5,1.403
10,0.4,6.5,1.884
11,0.4,6.5,2.456
12,0.4,6.5,3.125
13,0.4,6.5,3.896
14,0.4,6.5,4.775
15,0.4,6.5,5.767
16,0.4,6.5,6.877
17,0.4,6.5,8.111
18,0.4,6.5,9.474
2,0.1,7,0.12
3,0.1,7,0.349
4,0.1,7,0.743
5,0.1,7,1.339
6,0.1,7,2.169
7,0.1,7,3.265
8,0.1,7,4.66
9,0.1,7,6.389
10,0.1,7,8.486
11,0.1,7,10.991
12,0.1,7,13.943
13,0.1,7,17.381
14,0.1,7,21.347
15,0.1,7,25.88
16,0.1,7,31.02
17,0.1,7,36.805
18,0.1,7,43.272
2,0.11,7,0.106
3,0.11,7,0.307
4,0.11,7,0.655
5,0.11,7,1.18
6,0.11,7,1.913
7,0.11,7,2.882
8,0.11,7,4.118
9,0.11,7,5.653
10,0.11,7,7.521
11,0.11,7,9.759
12,0.11,7,12.403
13,0.11,7,15.489
14,0.11,7,19.053
15,0.11,7,23.133
16,0.11,7,27.761
17,0.11,7,32.971
18,0.11,7,38.797
2,0.12,7,0.095
3,0.12,7,0.274
4,0.12,7,0.584
5,0.12,7,1.052
6,0.12,7,1.707
7,0.12,7,2.574
8,0.12,7,3.682
9,0.12,7,5.063
10,0.12,7,6.748
11,0.12,7,8.772
12,0.12,7,11.168
13,0.12,7,13.969
14,0.12,7,17.207
15,0.12,7,20.914
16,0.12,7,25.121
17,0.12,7,29.857
18,0.12,7,35.149
2,0.13,7,0.085
3,0.13,7,0.246
4,0.13,7,0.525
5,0.13,7,0.948
6,0.13,7,1.538
7,0.13,7,2.321
8,0.13,7,3.326
9,0.13,7,4.582
10,0.13,7,6.118
