Sqrt(A) (m),Rn,t (cm),Dmax (mm)
9,0.13,7,21.905
10,0.13,7,29.91
11,0.13,7,39.621
12,0.13,7,51.176
13,0.13,7,64.703
14,0.13,7,80.323
15,0.13,7,98.152
16,0.13,7,118.301
17,0.13,7,140.878
18,0.13,7,165.989
2,0.14,7,0.236
3,0.14,7,0.793
4,0.14,7,1.854
5,0.14,7,3.574
6,0.14,7,6.113
7,0.14,7,9.636
8,0.14,7,14.3
9,0.14,7,20.257
10,0.14,7,27.646
11,0.14,7,36.596
12,0.14,7,47.23
13,0.14,7,59.66
14,0.14,7,73.994
15,0.14,7,90.335
16,0.14,7,108.783
17,0.14,7,129.437
18,0.14,7,152.392
2,0.15,7,0.22
3,0.15,7,0.739
4,0.15,7,1.724
5,0.15,7,3.322
6,0.15,7,5.683
7,0.15,7,8.959
8,0.15,7,13.295
9,0.15,7,18.826
10,0.15,7,25.677
11,0.15,7,33.964
12,0.15,7,43.794
13,0.15,7,55.269
14,0.15,7,68.486
15,0.15,7,83.537
16,0.15,7,100.515
17,0.15,7,119.51
18,0.15,7,140.611
2,0.16,7,0.207
3,0.16,7,0.691
4,0.16,7,1.61
5,0.16,7,3.102
6,0.16,7,5.308
7,0.16,7,8.368
8,0.16,7,12.415
9,0.16,7,17.571
10,0.16,7,23.948
11,0.16,7,31.65
12,0.16,7,40.774
13,0.16,7,51.411
14,0.16,7,63.651
15,0.16,7,77.577
16,0.16,7,93.276
17,0.16,7,110.829
18,0.16,7,130.322
2,0.17,7,0.195
3,0.17,7,0.648
4,0.17,7,1.51
5,0.17,7,2.908
6,0.17,7,4.978
7,0.17,7,7.847
8,0.17,7,11.638
9,0.17,7,16.46
10,0.17,7,22.417
11,0.17,7,29.6
12,0.17,7,38.1
13,0.17,7,47.998
14,0.17,7,59.377
15,0.17,7,72.315
16,0.17,7,86.892
17,0.17,7,103.185
18,0.17,7,121.273
2,0.18,7,0.184
3,0.18,7,0.611
4,0.18,7,1.42
5,0.18,7,2.737
6,0.18,7,4.684
7,0.18,7,7.383
8,0.18,7,10.945
9,0.18,7,15.47
10,0.18,7,21.051
11,0.18,7,27.772
12,0.18,7,35.716
13,0.18,7,44.959
14,0.18,7,55.576
15,0.18,7,67.641
16,0.18,7,81.229
17,0.18,7,96.413
18,0.18,7,113.266
2,0.19,7,0.174
3,0.19,7,0.577
4,0.19,7,1.341
5,0.19,7,2.583
6,0.19,7,4.422
7,0.19,7,6.968
8,0.19,7,10.324
9,0.19,7,14.581
10,0.19,7,19.824
11,0.19,7,26.132
12,0.19,7,33.579
13,0.19,7,42.238
14,0.19,7,52.177
15,0.19,7,63.467
16,0.19,7,76.178
17,0.19,7,90.378
18,0.19,7,106.139
2,0.2,7,0.166
3,0.2,7,0.547
4,0.2,7,1.269
5,0.2,7,2.446
6,0.2,7,4.186
7,0.2,7,6.594
8,0.2,7,9.763
9,0.2,7,13.779
10,0.2,7,18.718
11,0.2,7,24.654
12,0.2,7,31.655
13,0.2,7,39.789
14,0.2,7,49.122
15,0.2,7,59.72
16,0.2,7,71.649
17,0.2,7,84.975
18,0.2,7,99.763
2,0.21,7,0.158
3,0.21,7,0.519
4,0.21,7,1.205
5,0.21,7,2.322
6,0.21,7,3.973
7,0.21,7,6.255
8,0.21,7,9.255
9,0.21,7,13.051
10,0.21,7,17.715
11,0.21,7,23.314
12,0.21,7,29.914
13,0.21,7,37.577
14,0.21,7,46.365
15,0.21,7,56.343
16,0.21,7,67.572
17,0.21,7,80.114
18,0.21,7,94.033
2,0.22,7,0.15
3,0.22,7,0.494
4,0.22,7,1.146
5,0.22,7,2.209
6,0.22,7,3.779
7,0.22,7,5.947
8,0.22,7,8.792
9,0.22,7,12.389
10,0.22,7,16.802
11,0.22,7,22.096
12,0.22,7,28.332
13,0.22,7,35.569
14,0.22,7,43.867
15,0.22,7,53.286
16,0.22,7,63.884
17,0.22,7,75.722
18,0.22,7,88.86
2,0.23,7,0.144
3,0.23,7,0.471
4,0.23,7,1.093
5,0.23,7,2.106
6,0.23,7,3.601
7,0.23,7,5.664
8,0.23,7,8.369
9,0.23,7,11.783
10,0.23,7,15.968
11,0.23,7,20.985
12,0.23,7,26.89
13,0.23,7,33.742
14,0.23,7,41.595
15,0.23,7,50.508
16,0.23,7,60.537
17,0.23,7,71.739
18,0.23,7,84.171
2,0.24,7,0.138
3,0.24,7,0.45
4,0.24,7,1.044
5,0.24,7,2.011
6,0.24,7,3.439
7,0.24,7,5.405
8,0.24,7,7.98
9,0.24,7,11.227
10,0.24,7,15.204
11,0.24,7,19.967
12,0.24,7,25.572
13,0.24,7,32.072
14,0.24,7,39.521
15,0.24,7,47.975
16,0.24,7,57.487
17,0.24,7,68.111
18,0.24,7,79.903
2,0.25,7,0.132
3,0.25,7,0.431
4,0.25,7,0.999
5,0.25,7,1.924
6,0.25,7,3.289
7,0.25,7,5.166
8,0.25,7,7.622
9,0.25,7,10.715
10,0.25,7,14.501
11,0.25,7,19.032
12,0.25,7,24.362
13,0.25,7,30.541
14,0.25,7,37.623
15,0.25,7,45.658
16,0.25,7,54.699
17,0.25,7,64.798
18,0.25,7,76.007
2,0.26,7,0.127
3,0.26,7,0.413
4,0.26,7,0.958
5,0.26,7,1.844
6,0.26,7,3.151
7,0.26,7,4.946
8,0.26,7,7.291
9,0.26,7,10.243
10,0.26,7,13.852
11,0.26,7,18.171
12,0.26,7,23.248
13,0.26,7,29.135
14,0.26,7,35.879
15,0.26,7,43.531
16,0.26,7,52.142
17,0.26,7,61.76
18,0.26,7,72.437
2,0.27,7,0.122
3,0.27,7,0.397
4,0.27,7,0.919
5,0.27,7,1.77
6,0.27,7,3.022
7,0.27,7,4.741
8,0.27,7,6.985
9,0.27,7,9.805
10,0.27,7,13.253
11,0.27,7,17.376
12,0.27,7,22.221
13,0.27,7,27.838
14,0.27,7,34.273
15,0.27,7,41.574
16,0.27,7,49.789
17,0.27,7,58.967
18,0.27,7,69.156
2,0.28,7,0.117
3,0.28,7,0.381
4,0.28,7,0.884
5,0.28,7,1.701
6,0.28,7,2.903
7,0.28,7,4.552
8,0.28,7,6.7
9,0.28,7,9.4
10,0.28,7,12.698
11,0.28,7,16.64
12,0.28,7,21.272
13,0.28,7,26.64
14,0.28,7,32.79
15,0.28,7,39.768
16,0.28,7,47.62
17,0.28,7,56.393
18,0.28,7,66.131
2,0.29,7,0.113
3,0.29,7,0.367
4,0.29,7,0.851
5,0.29,7,1.637
6,0.29,7,2.792
7,0.29,7,4.375
8,0.29,7,6.436
9,0.29,7,9.023
10,0.29,7,12.183
11,0.29,7,15.958
12,0.29,7,20.393
13,0.29,7,25.532
14,0.29,7,31.419
15,0.29,7,38.1
16,0.29,7,45.617
17,0.29,7,54.015
18,0.29,7,63.34
2,0.3,7,0.109
3,0.3,7,0.354
4,0.3,7,0.82
5,0.3,7,1.577
6,0.3,7,2.689
7,0.3,7,4.21
8,0.3,7,6.19
9,0.3,7,8.673
10,0.3,7,11.704
11,0.3,7,15.325
12,0.3,7,19.578
13,0.3,7,24.507
14,0.3,7,30.153
15,0.3,7,36.559
16,0.3,7,43.769
17,0.3,7,51.824
18,0.3,7,60.768
2,0.31,7,0.105
3,0.31,7,0.341
4,0.31,7,0.791
5,0.31,7,1.521
6,0.31,7,2.591
7,0.31,7,4.055
8,0.31,7,5.958
9,0.31,7,8.345
10,0.31,7,11.257
11,0.31,7,14.735
12,0.31,7,18.82
13,0.31,7,23.553
14,0.31,7,28.975
15,0.31,7,35.129
16,0.31,7,42.054
17,0.31,7,49.793
18,0.31,7,58.386
2,0.32,7,0.102
3,0.32,7,0.33
4,0.32,7,0.763
5,0.32,7,1.467
6,0.32,7,2.498
7,0.32,7,3.907
8,0.32,7,5.738
9,0.32,7,8.033
10,0.32,7,10.831
11,0.32,7,14.173
12,0.32,7,18.098
13,0.32,7,22.646
14,0.32,7,27.856
15,0.32,7,33.77
16,0.32,7,40.426
17,0.32,7,47.865
18,0.32,7,56.126
2,0.33,7,0.099
3,0.33,7,0.319
4,0.33,7,0.738
5,0.33,7,1.418
6,0.33,7,2.414
7,0.33,7,3.773
8,0.33,7,5.537
9,0.33,7,7.748
10,0.33,7,10.442
11,0.33,7,13.66
12,0.33,7,17.439
13,0.33,7,21.818
14,0.33,7,26.835
15,0.33,7,32.53
16,0.33,7,38.939
17,0.33,7,46.103
18,0.33,7,54.059
2,0.34,7,0.096
3,0.34,7,0.309
4,0.34,7,0.715
5,0.34,7,1.372
6,0.34,7,2.334
7,0.34,7,3.646
8,0.34,7,5.349
9,0.34,7,7.48
10,0.34,7,10.079
11,0.34,7,13.18
12,0.34,7,16.823
13,0.34,7,21.044
14,0.34,7,25.881
15,0.34,7,31.371
16,0.34,7,37.551
17,0.34,7,44.458
18,0.34,7,52.13
2,0.35,7,0.093
3,0.35,7,0.299
4,0.35,7,0.692
5,0.35,7,1.329
6,0.35,7,2.259
7,0.35,7,3.527
8,0.35,7,5.171
9,0.35,7,7.229
10,0.35,7,9.737
11,0.35,7,12.731
12,0.35,7,16.246
13,0.35,7,20.32
14,0.35,7,24.987
15,0.35,7,30.286
16,0.35,7,36.251
17,0.35,7,42.918
18,0.35,7,50.324
2,0.36,7,0.09
3,0.36,7,0.29
4,0.36,7,0.672
5,0.36,7,1.288
6,0.36,7,2.189
7,0.36,7,3.415
8,0.36,7,5.005
9,0.36,7,6.993
10,0.36,7,9.416
11,0.36,7,12.308
12,0.36,7,15.704
13,0.36,7,19.64
14,0.36,7,24.149
15,0.36,7,29.269
16,0.36,7,35.032
17,0.36,7,41.475
18,0.36,7,48.632
2,0.37,7,0.088
3,0.37,7,0.282
4,0.37,7,0.652
5,0.37,7,1.25
6,0.37,7,2.122
7,0.37,7,3.309
8,0.37,7,4.847
9,0.37,7,6.771
10,0.37,7,9.114
11,0.37,7,11.911
12,0.37,7,15.195
13,0.37,7,19.001
14,0.37,7,23.362
15,0.37,7,28.313
16,0.37,7,33.888
17,0.37,7,40.121
18,0.37,7,47.044
2,0.38,7,0.085
3,0.38,7,0.274
4,0.38,7,0.633
5,0.38,7,1.214
6,0.38,7,2.059
7,0.38,7,3.21
8,0.38,7,4.699
9,0.38,7,6.562
10,0.38,7,8.83
11,0.38,7,11.537
12,0.38,7,14.716
13,0.38,7,18.4
14,0.38,7,22.622
15,0.38,7,27.415
16,0.38,7,32.813
17,0.38,7,38.847
18,0.38,7,45.551
2,0.39,7,0.083
3,0.39,7,0.267
4,0.39,7,0.616
5,0.39,7,1.179
6,0.39,7,2
7,0.39,7,3.115
8,0.39,7,4.559
9,0.39,7,6.364
10,0.39,7,8.561
11,0.39,7,11.184
12,0.39,7,14.264
13,0.39,7,17.833
14,0.39,7,21.924
15,0.39,7,26.569
16,0.39,7,31.8
17,0.39,7,37.647
18,0.39,7,44.144
2,0.4,7,0.081
3,0.4,7,0.26
4,0.4,7,0.599
5,0.4,7,1.146
6,0.4,7,1.944
7,0.4,7,3.026
8,0.4,7,4.426
9,0.4,7,6.177
10,0.4,7,8.308
11,0.4,7,10.851
12,0.4,7,13.838
13,0.4,7,17.299
14,0.4,7,21.266
15,0.4,7,25.771
16,0.4,7,30.844
17,0.4,7,36.516
18,0.4,7,42.819
2,0.1,7.5,0.3
3,0.1,7.5,1.036
4,0.1,7.5,2.457
5,0.1,7.5,4.769
6,0.1,7.5,8.17
7,0.1,7.5,12.868
8,0.1,7.5,19.074
9,0.1,7.5,27.004
10,0.1,7.5,36.872
11,0.1,7.5,48.889
12,0.1,7.5,63.257
13,0.1,7.5,80.169
14,0.1,7.5,99.81
15,0.1,7.5,122.355
16,0.1,7.5,147.97
17,0.1,7.5,176.813
18,0.1,7.5,209.037
2,0.11,7.5,0.275
3,0.11,7.5,0.944
4,0.11,7.5,2.23
5,0.11,7.5,4.318
6,0.11,7.5,7.39
7,0.11,7.5,11.637
8,0.11,7.5,17.253
9,0.11,7.5,24.434
10,0.11,7.5,33.371
11,0.11,7.5,44.249
12,0.11,7.5,57.243
13,0.11,7.5,72.52
14,0.11,7.5,90.237
15,0.11,7.5,110.543
16,0.11,7.5,133.579
17,0.11,7.5,159.48
18,0.11,7.5,188.377
2,0.12,7.5,0.254
3,0.12,7.5,0.866
4,0.12,7.5,2.039
5,0.12,7.5,3.941
6,0.12,7.5,6.741
7,0.12,7.5,10.616
8,0.12,7.5,15.744
9,0.12,7.5,22.303
10,0.12,7.5,30.462
11,0.12,7.5,40.384
12,0.12,7.5,52.223
13,0.12,7.5,66.123
14,0.12,7.5,82.218
15,0.12,7.5,100.639
16,0.12,7.5,121.506
17,0.12,7.5,144.937
18,0.12,7.5,171.046
2,0.13,7.5,0.236
3,0.13,7.5,0.799
4,0.13,7.5,1.877
5,0.13,7.5,3.622
6,0.13,7.5,6.194
7,0.13,7.5,9.756
8,0.13,7.5,14.473
9,0.13,7.5,20.504
10,0.13,7.5,28.002
11,0.13,7.5,37.11
12,0.13,7.5,47.962
13,0.13,7.5,60.684
14,0.13,7.5,75.395
15,0.13,7.5,92.208
16,0.13,7.5,111.229
17,0.13,7.5,132.562
18,0.13,7.5,156.31
2,0.14,7.5,0.22
3,0.14,7.5,0.741
4,0.14,7.5,1.737
5,0.14,7.5,3.349
6,0.14,7.5,5.727
7,0.14,7.5,9.022
8,0.14,7.5,13.387
9,0.14,7.5,18.964
10,0.14,7.5,25.891
11,0.14,7.5,34.295
12,0.14,7.5,44.294
13,0.14,7.5,55.999
14,0.14,7.5,69.515
15,0.14,7.5,84.942
16,0.14,7.5,102.377
17,0.14,7.5,121.911
18,0.14,7.5,143.638
2,0.15,7.5,0.206
3,0.15,7.5,0.691
4,0.15,7.5,1.616
5,0.15,7.5,3.113
6,0.15,7.5,5.323
7,0.15,7.5,8.388
8,0.15,7.5,12.447
9,0.15,7.5,17.629
10,0.15,7.5,24.058
11,0.15,7.5,31.846
12,0.15,7.5,41.1
13,0.15,7.5,51.918
14,0.15,7.5,64.395
15,0.15,7.5,78.619
16,0.15,7.5,94.678
17,0.15,7.5,112.657
18,0.15,7.5,132.642
2,0.16,7.5,0.193
3,0.16,7.5,0.647
4,0.16,7.5,1.509
5,0.16,7.5,2.907
6,0.16,7.5,4.971
7,0.16,7.5,7.835
8,0.16,7.5,11.625
9,0.16,7.5,16.459
10,0.16,7.5,22.449
11,0.16,7.5,29.696
12,0.16,7.5,38.294
13,0.16,7.5,48.332
14,0.16,7.5,59.897
15,0.16,7.5,73.068
16,0.16,7.5,87.927
17,0.16,7.5,104.553
18,0.16,7.5,123.022
2,0.17,7.5,0.182
3,0.17,7.5,0.607
4,0.17,7.5,1.415
5,0.17,7.5,2.725
6,0.17,7.5,4.662
7,0.17,7.5,7.347
8,0.17,7.5,10.899
9,0.17,7.5,15.425
10,0.17,7.5,21.025
11,0.17,7.5,27.79
12,0.17,7.5,35.807
13,0.17,7.5,45.157
14,0.17,7.5,55.917
15,0.17,7.5,68.162
16,0.17,7.5,81.967
17,0.17,7.5,97.406
18,0.17,7.5,114.55
2,0.18,7.5,0.172
3,0.18,7.5,0.572
4,0.18,7.5,1.332
5,0.18,7.5,2.564
6,0.18,7.5,4.387
7,0.18,7.5,6.914
8,0.18,7.5,10.253
9,0.18,7.5,14.503
10,0.18,7.5,19.755
11,0.18,7.5,26.091
12,0.18,7.5,33.59
13,0.18,7.5,42.327
14,0.18,7.5,52.373
15,0.18,7.5,63.799
16,0.18,7.5,76.673
17,0.18,7.5,91.064
18,0.18,7.5,107.041
2,0.19,7.5,0.163
3,0.19,7.5,0.541
4,0.19,7.5,1.257
5,0.19,7.5,2.421
6,0.19,7.5,4.142
7,0.19,7.5,6.527
8,0.19,7.5,9.675
9,0.19,7.5,13.676
10,0.19,7.5,18.614
11,0.19,7.5,24.566
12,0.19,7.5,31.601
13,0.19,7.5,39.791
14,0.19,7.5,49.201
15,0.19,7.5,59.897
16,0.19,7.5,71.944
17,0.19,7.5,85.406
18,0.19,7.5,100.35
2,0.2,7.5,0.155
3,0.2,7.5,0.513
4,0.2,7.5,1.19
5,0.2,7.5,2.292
6,0.2,7.5,3.921
7,0.2,7.5,6.177
8,0.2,7.5,9.153
9,0.2,7.5,12.93
10,0.2,7.5,17.586
11,0.2,7.5,23.189
12,0.2,7.5,29.809
13,0.2,7.5,37.507
14,0.2,7.5,46.347
15,0.2,7.5,56.39
16,0.2,7.5,67.699
17,0.2,7.5,80.334
18,0.2,7.5,94.357
2,0.21,7.5,0.148
3,0.21,7.5,0.487
4,0.21,7.5,1.13
5,0.21,7.5,2.175
6,0.21,7.5,3.721
7,0.21,7.5,5.861
8,0.21,7.5,8.68
9,0.21,7.5,12.253
10,0.21,7.5,16.652
11,0.21,7.5,21.942
12,0.21,7.5,28.185
13,0.21,7.5,35.441
14,0.21,7.5,43.768
15,0.21,7.5,53.226
16,0.21,7.5,63.872
17,0.21,7.5,75.765
18,0.21,7.5,88.964
2,0.22,7.5,0.141
3,0.22,7.5,0.463
4,0.22,7.5,1.075
5,0.22,7.5,2.069
6,0.22,7.5,3.54
7,0.22,7.5,5.574
8,0.22,7.5,8.249
9,0.22,7.5,11.637
10,0.22,7.5,15.803
11,0.22,7.5,20.807
12,0.22,7.5,26.709
13,0.22,7.5,33.564
14,0.22,7.5,41.428
15,0.22,7.5,50.358
16,0.22,7.5,60.408
17,0.22,7.5,71.633
18,0.22,7.5,84.091
2,0.23,7.5,0.135
3,0.23,7.5,0.442
4,0.23,7.5,1.025
5,0.23,7.5,1.973
6,0.23,7.5,3.375
7,0.23,7.5,5.311
8,0.23,7.5,7.855
9,0.23,7.5,11.073
10,0.23,7.5,15.026
11,0.23,7.5,19.771
12,0.23,7.5,25.362
13,0.23,7.5,31.854
14,0.23,7.5,39.298
15,0.23,7.5,47.75
16,0.23,7.5,57.26
17,0.23,7.5,67.882
18,0.23,7.5,79.67
2,0.24,7.5,0.129
3,0.24,7.5,0.422
4,0.24,7.5,0.979
5,0.24,7.5,1.885
6,0.24,7.5,3.223
7,0.24,7.5,5.069
8,0.24,7.5,7.493
9,0.24,7.5,10.555
10,0.24,7.5,14.313
11,0.24,7.5,18.82
12,0.24,7.5,24.129
13,0.24,7.5,30.289
14,0.24,7.5,37.352
15,0.24,7.5,45.369
16,0.24,7.5,54.389
17,0.24,7.5,64.464
18,0.24,7.5,75.645
2,0.25,7.5,0.124
3,0.25,7.5,0.404
4,0.25,7.5,0.937
5,0.25,7.5,1.804
6,0.25,7.5,3.083
7,0.25,7.5,4.847
8,0.25,7.5,7.159
9,0.25,7.5,10.078
10,0.25,7.5,13.657
11,0.25,7.5,17.947
12,0.25,7.5,22.996
13,0.25,7.5,28.854
14,0.25,7.5,35.569
15,0.25,7.5,43.189
16,0.25,7.5,51.763
17,0.25,7.5,61.339
18,0.25,7.5,71.967
2,0.26,7.5,0.119
3,0.26,7.5,0.388
4,0.26,7.5,0.898
5,0.26,7.5,1.729
6,0.26,7.5,2.954
7,0.26,7.5,4.641
8,0.26,7.5,6.851
9,0.26,7.5,9.638
10,0.26,7.5,13.052
11,0.26,7.5,17.142
12,0.26,7.5,21.954
13,0.26,7.5,27.534
14,0.26,7.5,33.93
15,0.26,7.5,41.187
16,0.26,7.5,49.353
17,0.26,7.5,58.473
18,0.26,7.5,68.595
2,0.27,7.5,0.114
3,0.27,7.5,0.372
4,0.27,7.5,0.862
5,0.27,7.5,1.659
6,0.27,7.5,2.834
7,0.27,7.5,4.451
8,0.27,7.5,6.566
9,0.27,7.5,9.231
10,0.27,7.5,12.493
11,0.27,7.5,16.398
12,0.27,7.5,20.991
13,0.27,7.5,26.317
14,0.27,7.5,32.419
15,0.27,7.5,39.344
16,0.27,7.5,47.134
17,0.27,7.5,55.836
18,0.27,7.5,65.494
2,0.28,7.5,0.11
3,0.28,7.5,0.358
4,0.28,7.5,0.829
5,0.28,7.5,1.595
6,0.28,7.5,2.723
7,0.28,7.5,4.274
8,0.28,7.5,6.301
9,0.28,7.5,8.853
10,0.28,7.5,11.974
11,0.28,7.5,15.709
12,0.28,7.5,20.1
13,0.28,7.5,25.191
14,0.28,7.5,31.024
15,0.28,7.5,37.642
16,0.28,7.5,45.088
17,0.28,7.5,53.404
18,0.28,7.5,62.636
2,0.29,7.5,0.106
3,0.29,7.5,0.345
4,0.29,7.5,0.798
5,0.29,7.5,1.535
6,0.29,7.5,2.62
7,0.29,7.5,4.109
8,0.29,7.5,6.054
9,0.29,7.5,8.501
10,0.29,7.5,11.492
11,0.29,7.5,15.069
12,0.29,7.5,19.275
13,0.29,7.5,24.149
14,0.29,7.5,29.733
15,0.29,7.5,36.068
16,0.29,7.5,43.196
17,0.29,7.5,51.158
18,0.29,7.5,59.996
2,0.3,7.5,0.103
3,0.3,7.5,0.333
4,0.3,7.5,0.769
5,0.3,7.5,1.479
6,0.3,7.5,2.523
7,0.3,7.5,3.956
8,0.3,7.5,5.825
9,0.3,7.5,8.174
10,0.3,7.5,11.044
11,0.3,7.5,14.476
12,0.3,7.5,18.51
13,0.3,7.5,23.184
14,0.3,7.5,28.539
15,0.3,7.5,34.614
16,0.3,7.5,41.45
17,0.3,7.5,49.086
18,0.3,7.5,57.563
2,0.31,7.5,0.099
3,0.31,7.5,0.321
4,0.31,7.5,0.742
5,0.31,7.5,1.426
6,0.31,7.5,2.432
7,0.31,7.5,3.811
8,0.31,7.5,5.609
9,0.31,7.5,7.867
10,0.31,7.5,10.625
11,0.31,7.5,13.922
12,0.31,7.5,17.795
13,0.31,7.5,22.285
14,0.31,7.5,27.427
15,0.31,7.5,33.262
16,0.31,7.5,39.828
17,0.31,7.5,47.164
18,0.31,7.5,55.307
2,0.32,7.5,0.096
3,0.32,7.5,0.31
4,0.32,7.5,0.716
5,0.32,7.5,1.376
6,0.32,7.5,2.346
7,0.32,7.5,3.673
8,0.32,7.5,5.403
9,0.32,7.5,7.574
10,0.32,7.5,10.225
11,0.32,7.5,13.394
12,0.32,7.5,17.116
13,0.32,7.5,21.429
14,0.32,7.5,26.371
15,0.32,7.5,31.978
16,0.32,7.5,38.288
17,0.32,7.5,45.338
18,0.32,7.5,53.165
2,0.33,7.5,0.093
3,0.33,7.5,0.3
4,0.33,7.5,0.692
5,0.33,7.5,1.33
6,0.33,7.5,2.267
7,0.33,7.5,3.548
8,0.33,7.5,5.215
9,0.33,7.5,7.308
10,0.33,7.5,9.861
11,0.33,7.5,12.912
12,0.33,7.5,16.496
13,0.33,7.5,20.649
14,0.33,7.5,25.407
15,0.33,7.5,30.806
16,0.33,7.5,36.882
17,0.33,7.5,43.671
18,0.33,7.5,51.209
2,0.34,7.5,0.09
3,0.34,7.5,0.29
4,0.34,7.5,0.67
5,0.34,7.5,1.288
6,0.34,7.5,2.193
7,0.34,7.5,3.43
8,0.34,7.5,5.039
9,0.34,7.5,7.057
10,0.34,7.5,9.52
11,0.34,7.5,12.461
12,0.34,7.5,15.916
13,0.34,7.5,19.919
14,0.34,7.5,24.506
15,0.34,7.5,29.71
16,0.34,7.5,35.568
17,0.34,7.5,42.113
18,0.34,7.5,49.381
2,0.35,7.5,0.087
3,0.35,7.5,0.281
4,0.35,7.5,0.65
5,0.35,7.5,1.247
6,0.35,7.5,2.123
7,0.35,7.5,3.319
8,0.35,7.5,4.873
9,0.35,7.5,6.822
10,0.35,7.5,9.199
11,0.35,7.5,12.038
12,0.35,7.5,15.372
13,0.35,7.5,19.235
14,0.35,7.5,23.662
15,0.35,7.5,28.684
16,0.35,7.5,34.338
17,0.35,7.5,40.656
18,0.35,7.5,47.672
2,0.36,7.5,0.085
3,0.36,7.5,0.273
4,0.36,7.5,0.63
5,0.36,7.5,1.209
6,0.36,7.5,2.057
7,0.36,7.5,3.214
8,0.36,7.5,4.717
9,0.36,7.5,6.601
10,0.36,7.5,8.898
11,0.36,7.5,11.64
12,0.36,7.5,14.861
13,0.36,7.5,18.594
14,0.36,7.5,22.87
15,0.36,7.5,27.722
16,0.36,7.5,33.185
17,0.36,7.5,39.289
18,0.36,7.5,46.069
2,0.37,7.5,0.082
3,0.37,7.5,0.265
4,0.37,7.5,0.612
5,0.37,7.5,1.173
6,0.37,7.5,1.995
7,0.37,7.5,3.115
8,0.37,7.5,4.57
9,0.37,7.5,6.393
10,0.37,7.5,8.614
11,0.37,7.5,11.266
12,0.37,7.5,14.381
13,0.37,7.5,17.99
14,0.37,7.5,22.126
15,0.37,7.5,26.819
16,0.37,7.5,32.102
17,0.37,7.5,38.006
18,0.37,7.5,44.564
2,0.38,7.5,0.08
3,0.38,7.5,0.258
4,0.38,7.5,0.594
5,0.38,7.5,1.139
6,0.38,7.5,1.936
7,0.38,7.5,3.022
8,0.38,7.5,4.432
9,0.38,7.5,6.196
10,0.38,7.5,8.347
11,0.38,7.5,10.914
12,0.38,7.5,13.929
13,0.38,7.5,17.423
14,0.38,7.5,21.426
15,0.38,7.5,25.969
16,0.38,7.5,31.083
17,0.38,7.5,36.8
18,0.38,7.5,43.149
2,0.39,7.5,0.078
3,0.39,7.5,0.251
4,0.39,7.5,0.578
5,0.39,7.5,1.107
6,0.39,7.5,1.881
7,0.39,7.5,2.934
8,0.39,7.5,4.3
9,0.39,7.5,6.01
10,0.39,7.5,8.094
11,0.39,7.5,10.582
12,0.39,7.5,13.503
13,0.39,7.5,16.888
14,0.39,7.5,20.766
15,0.39,7.5,25.168
16,0.39,7.5,30.124
17,0.39,7.5,35.664
18,0.39,7.5,41.817
2,0.4,7.5,0.076
3,0.4,7.5,0.244
4,0.4,7.5,0.562
5,0.4,7.5,1.077
6,0.4,7.5,1.828
7,0.4,7.5,2.851
8,0.4,7.5,4.176
9,0.4,7.5,5.835
10,0.4,7.5,7.856
11,0.4,7.5,10.268
12,0.4,7.5,13.1
13,0.4,7.5,16.383
14,0.4,7.5,20.144
15,0.4,7.5,24.413
16,0.4,7.5,29.22
17,0.4,7.5,34.592
18,0.4,7.5,40.561
2,0.1,8,0.28
3,0.1,8,0.969
4,0.1,8,2.305
5,0.1,8,4.481
6,0.1,8,7.685
7,0.1,8,12.106
8,0.1,8,17.942
9,0.1,8,25.393
10,0.1,8,34.663
11,0.1,8,45.951
12,0.1,8,59.452
13,0.1,8,75.353
14,0.1,8,93.834
15,0.1,8,115.066
16,0.1,8,139.212
17,0.1,8,166.429
18,0.1,8,196.865
2,0.11,8,0.257
3,0.11,8,0.884
4,0.11,8,2.094
5,0.11,8,4.06
6,0.11,8,6.953
7,0.11,8,10.948
8,0.11,8,16.227
9,0.11,8,22.973
10,0.11,8,31.368
11,0.11,8,41.59
12,0.11,8,53.808
13,0.11,8,68.185
14,0.11,8,84.876
15,0.11,8,104.025
16,0.11,8,125.773
17,0.11,8,150.251
18,0.11,8,177.586
2,0.12,8,0.237
3,0.12,8,0.812
4,0.12,8,1.916
5,0.12,8,3.708
6,0.12,8,6.343
7,0.12,8,9.987
8,0.12,8,14.805
9,0.12,8,20.966
10,0.12,8,28.633
11,0.12,8,37.963
12,0.12,8,49.105
13,0.12,8,62.2
14,0.12,8,77.382
15,0.12,8,94.777
16,0.12,8,114.504
17,0.12,8,136.679
18,0.12,8,161.41
2,0.13,8,0.22
3,0.13,8,0.75
4,0.13,8,1.765
5,0.13,8,3.408
6,0.13,8,5.828
7,0.13,8,9.177
8,0.13,8,13.608
9,0.13,8,19.275
10,0.13,8,26.323
11,0.13,8,34.894
12,0.13,8,45.118
13,0.13,8,57.118
14,0.13,8,71.011
15,0.13,8,86.908
16,0.13,8,104.912
17,0.13,8,125.125
18,0.13,8,147.645
2,0.14,8,0.205
3,0.14,8,0.696
4,0.14,8,1.634
5,0.14,8,3.152
6,0.14,8,5.388
7,0.14,8,8.485
8,0.14,8,12.586
9,0.14,8,17.828
10,0.14,8,24.345
11,0.14,8,32.259
12,0.14,8,41.689
13,0.14,8,52.742
